"Y","X1","X2","A","B","group"
1,2.66908378145638,0.835238989602196,0,1,101
0,0.628956058062613,0.81977080181528,0,0,101
0,3.73835630325561,0.783018899701879,1,1,101
0,0.303268052637577,0.783018899701879,1,1,101
1,0.0866547723712928,0.783018899701879,0,1,101
0,0.269952904433012,0.807849742503274,0,0,101
0,0.490176229737699,0.783018899701879,0,0,101
0,1.3150439588353,1.57067710485128,1,1,102
0,2.18698125067957,1.57067710485128,1,1,102
0,1.02025361079723,1.57067710485128,0,0,102
0,0.343549058772624,1.61945334830044,1,1,102
0,0.887996328063309,1.57067710485128,0,1,102
0,4.52145258181309,1.57067710485128,1,1,102
0,3.79983933625703,1.57067710485128,1,1,102
0,2.3472340273762,1.61166798215687,1,1,102
0,0.751577664373296,1.57067710485128,1,1,102
0,6.0494833425146,1.57067710485128,0,0,102
0,0.89483015332371,1.58719407132193,1,1,102
0,3.97478570027237,1.57067710485128,1,1,102
0,0.709891329947544,1.57067710485128,1,1,102
0,3.35048077983742,1.57067710485128,0,1,102
1,0.477043928578496,1.58636522618182,0,0,102
0,5.95147332074601,1.57438026558005,1,1,102
0,2.61214377758925,1.57067710485128,1,1,102
0,2.38597462504151,1.57067710485128,0,0,102
0,1.0728891743347,0.30765727641026,0,0,103
0,1.03406473528594,0.30765727641026,1,1,103
1,2.07790655580251,0.30765727641026,0,0,103
1,0.744208264002294,0.37101363086785,1,1,103
0,2.87635464576964,0.38512728027739,0,0,103
0,3.67735585926061,0.421860305584704,0,0,103
0,2.22761541410329,0.30765727641026,0,0,103
1,3.28307287378197,0.30765727641026,0,0,103
1,0.667942213825881,0.30765727641026,0,1,103
1,2.84916015528313,0.361337692469783,0,0,103
0,0.71188944671303,1.75700140920398,1,1,104
1,0.832846681587398,1.75700140920398,0,0,104
1,0.318892418869772,1.75700140920398,0,0,104
0,0.140178099573802,1.75700140920398,1,1,104
0,2.49208797780708,1.75700140920398,0,0,104
0,0.725181139074266,1.81982617577247,0,0,104
0,0.164161862805486,1.7704704178566,1,1,104
0,0.0743283158361876,1.820405026336,1,1,104
1,0.382660035043955,1.75700140920398,1,1,104
1,4.27969912786908,1.80813162973938,0,0,104
0,0.0474306981670631,1.76563995866302,0,0,104
0,0.0473123270934556,1.75700140920398,0,1,104
0,0.266544247659328,1.80217322853169,0,0,104
1,1.08159830793738,1.75700140920398,0,0,104
0,2.5546913537288,0.307532957028368,1,1,105
0,0.279946597203948,0.276790826872291,1,1,105
0,2.94542092813139,0.276790826872291,0,1,105
0,0.809757890179753,0.277377023176256,1,1,105
0,2.01557574412766,0.276790826872291,1,1,105
0,3.74580471754892,0.276790826872291,1,1,105
0,0.677759336307645,0.276790826872291,1,1,105
0,3.23292600719218,0.276790826872291,1,1,105
0,1.83036905146184,0.276790826872291,1,1,105
0,0.0343110525068581,0.286110736365284,0,1,105
0,3.2896962611187,0.305292787127972,0,1,105
0,3.33037761954551,0.276790826872291,0,1,105
0,2.77529333887582,0.276790826872291,1,1,105
0,4.56215931671124,0.551543759297222,1,1,106
0,2.15759080453756,0.477410967931982,0,1,106
1,0.236716518178582,0.534687729853216,0,1,106
0,3.06552028639202,0.468603577596688,1,1,106
0,0.0068029472604394,0.468603577596688,0,1,106
0,1.98399988925996,0.468603577596688,1,1,106
0,5.48961294789739,0.468603577596688,1,1,106
0,0.912087881937623,0.468603577596688,1,1,106
0,1.18090553209186,0.494471387806462,1,1,106
0,0.0634693736210465,0.468603577596688,1,1,106
1,0.0857392698377177,0.468603577596688,0,1,106
0,0.149825070783108,0.516347713249792,1,1,106
0,4.06952870620375,0.518311008946089,1,1,106
0,0.666812853276587,2.4945004933048,1,1,107
0,2.06693335241618,2.5430212510272,1,1,107
0,2.6833803783262,2.62559237128628,1,1,107
0,0.180739041417837,2.54441284380417,1,1,107
0,0.643574110232294,2.49020271550721,0,1,107
0,2.49040505654159,2.49020271550721,1,1,107
0,0.557325751520693,2.68146367866765,1,1,107
0,0.328416253440082,1.49862776846558,0,1,108
0,2.00385398409309,1.49966371914312,1,1,108
0,2.27894974305275,1.51060178575743,1,1,108
1,1.32368174381554,1.49862776846558,0,0,108
0,0.643628311343491,1.49862776846558,1,1,108
0,2.45345441988649,1.49862776846558,1,1,108
0,0.239492619744601,1.50114709588948,1,1,108
0,4.85419323642678,1.49862776846558,1,1,108
1,2.19494004725459,1.49862776846558,1,1,108
0,0.921801173128188,1.51353819603875,0,1,108
0,1.12047622352839,1.58316028181215,1,1,108
0,8.59069285491362,0.949279485944972,0,0,109
0,0.377989877015352,0.918726195857155,1,1,109
0,7.93578464868379,0.919810063113766,1,1,109
1,2.26743245116415,0.881902408250566,0,1,109
0,1.27016251254827,0.995250711966895,1,1,109
0,1.36729396041483,0.881803358648194,1,1,109
0,1.54435538872223,0.89041638930949,0,1,109
0,5.86861965026627,0.937696477795556,0,1,109
0,0.540149498730898,0.926205911198444,1,1,109
0,0.446919761774053,0.881873271248967,0,0,109
0,1.05296102259308,0.881803358648194,0,1,109
0,2.69878616361859,0.938956863683192,1,1,109
0,1.38612518087029,0.905278454004124,1,1,109
0,1.84375476661111,0.881803358648194,0,1,109
0,1.17373271472752,0.925326447503545,1,1,109
0,2.43423307778937,0.768474422375464,0,0,110
0,1.34761153906584,0.768474422375464,1,1,110
1,1.63823095328155,0.805184261604548,0,0,110
0,1.81068103594661,0.882258748940319,0,1,110
0,0.350637512281537,0.795042844350941,0,1,110
0,7.33618668809501,0.768474422375464,0,0,110
0,0.794218380004168,0.768474422375464,1,1,110
0,0.136079670861363,0.820242985555436,0,0,110
1,2.49036395168843,0.796673810419361,0,0,110
0,3.2827695867229,0.569707719070247,0,0,111
0,0.931073692446685,0.569707719070247,1,1,111
0,2.95126385970001,0.569707719070247,1,1,111
0,1.11369635723531,0.603164410560016,1,1,111
0,0.377987760642152,0.604401207809888,0,1,111
0,2.27385837576332,0.622707003017133,1,1,111
0,2.72436803012135,0.569707719070247,1,1,111
0,3.33953620168035,0.569707719070247,1,1,111
0,2.20976224719527,0.569707719070247,1,1,111
0,2.14341657089108,0.569707719070247,1,1,111
1,2.09855083181503,0.307958679925998,0,0,112
0,7.88530774000001,0.307958679925998,0,0,112
0,3.77773045731668,0.307958679925998,0,0,112
0,2.60164361066165,0.307958679925998,0,0,112
1,0.242768250405788,0.307958679925998,1,1,112
0,0.0312013030052185,0.307958679925998,0,0,112
0,0.895686539821327,0.339730866389226,0,0,112
1,3.09001128283664,0.308989628221599,1,1,112
1,3.28369385732298,0.307958679925998,0,0,112
1,0.649047899991274,0.379966510961963,0,0,112
1,1.04725185129791,0.326491903364634,1,1,112
0,2.52515825807097,0.307958679925998,0,0,112
0,3.30261429578563,3.05860870158661,1,1,113
0,0.514166476204991,3.05860870158661,0,1,113
0,3.0179888641644,3.05860870158661,0,1,113
1,4.08150632662659,3.05860870158661,0,1,113
0,0.673324575647712,3.07750121768584,0,1,113
0,2.44037312819603,3.12733475238254,0,1,113
0,0.846462003650335,3.16220620149518,0,1,113
0,0.31772618041723,3.05860870158661,1,1,113
0,2.51281327745857,3.05860870158661,1,1,113
0,5.87730947103272,3.05860870158661,0,1,113
0,4.35045193775439,3.05860870158661,0,1,113
0,0.382274600677192,3.13526039103954,1,1,113
0,6.21250320217154,3.14788047568121,1,1,113
1,1.80302712126615,3.06091292995642,0,1,113
0,0.769551714882255,1.94342388751201,1,1,114
1,1.07515790127218,1.92349559519538,0,0,114
0,3.75549224374487,1.89392064901384,0,0,114
0,0.276685383170843,1.91493167554249,1,1,114
0,2.43026725008133,1.90508498169969,0,0,114
0,1.83394424628095,1.90892178236359,0,0,114
1,2.83697733266239,1.89392064901384,1,1,114
1,5.34833380927272,1.89624195127612,0,0,114
0,3.41758111102467,1.979560592689,0,0,114
0,0.122842658311129,1.89392064901384,1,1,114
0,1.76555313906612,1.89392064901384,0,0,114
0,1.84910439505222,1.89392064901384,0,0,114
0,2.40493197730722,1.89392064901384,1,1,114
0,0.991022331640124,1.90510620645114,0,0,114
0,0.117166936397552,0.85381618449116,0,0,115
1,0.620936785824597,0.941656757880616,1,1,115
0,1.13547974452376,0.85381618449116,0,0,115
0,1.66492866756463,0.866463954093151,0,0,115
0,0.788370732218027,0.956725033884309,0,0,115
1,0.9023407259956,0.896417553773548,0,0,115
0,1.25227881968021,0.85381618449116,1,1,115
1,0.150677092373371,0.933485775099027,0,0,115
0,0.93802553229034,0.85381618449116,0,0,115
1,0.149037869647145,0.85381618449116,1,1,115
0,0.831087286584079,0.85381618449116,0,0,115
0,0.622145030145881,0.85381618449116,0,0,115
1,0.401722800917923,0.891672974785078,0,0,115
0,0.695625867607113,1.58051080132693,1,1,116
0,1.27220712695271,1.58051080132693,1,1,116
0,5.4756382142467,1.58051080132693,1,1,116
0,0.0905487034469843,1.65912963454844,0,1,116
0,0.890164765218461,1.68375131380552,1,1,116
0,1.18112115655094,1.63049051833319,0,1,116
0,0.452488876879215,0.865930657866456,1,1,117
0,5.31376642336078,0.830918603935191,1,1,117
1,0.955781293101609,0.830918603935191,1,1,117
1,0.783956265076995,0.886701296090371,0,0,117
0,1.53649088867434,0.842869370208332,0,1,117
0,0.783027114339677,0.830918603935191,0,1,117
0,0.0145772714167833,0.830918603935191,1,1,117
1,1.82386003127308,0.830918603935191,0,0,117
0,1.09014726243913,0.845275610634911,1,1,117
0,2.81784249465997,0.830918603935191,0,0,117
0,2.47507592095974,0.830918603935191,1,1,117
0,5.82401407881853,0.854643785148402,1,1,117
0,0.710662415251136,0.830918603935191,0,1,117
0,0.209487841198609,0.830918603935191,0,1,117
0,2.1421307324523,0.83160820213298,1,1,117
0,5.83240829374561,0.85670357224034,1,1,117
0,0.922369414940476,0.843993693073012,1,1,117
0,3.81028735620861,0.830918603935191,0,1,117
0,3.05018341748567,2.41347397191742,0,0,118
0,2.62134852997007,2.425002958647,1,1,118
0,1.57768914371003,2.41624900949792,0,1,118
0,0.504730859771371,2.44181449121262,0,0,118
0,3.11256150139456,2.5175681956945,0,0,118
1,0.997348543256521,2.41347397191742,1,1,118
0,10,2.41347397191742,1,1,118
0,1.07539376523346,2.41347397191742,1,1,118
0,5.11027366270251,2.41347397191742,0,0,118
0,0.570092312060297,2.46018798045708,0,0,118
0,1.03423133388674,2.41347397191742,1,1,118
1,0.618726192042232,2.44963550333462,0,0,118
0,0.379464046098292,2.41347397191742,0,0,118
0,1.45810315669297,2.49564764098561,1,1,118
0,1.34156245272607,2.41347397191742,0,1,118
0,2.10405139802935,0.459503433269217,0,0,119
0,2.45001358716729,0.461454094813301,0,1,119
0,1.23472671490163,0.440971260478838,0,0,119
0,3.90661050735002,0.491152285627769,0,0,119
0,1.43283341152665,0.401438781158804,0,0,119
0,2.0840365513319,0.427735729348533,0,1,119
0,0.834918009117246,0.442009052894746,1,1,119
0,2.06386850765886,0.404086798249735,1,1,119
0,2.52687555356863,0.434000534011757,1,1,119
1,2.63108316800537,0.401438781158804,0,0,119
0,1.19579911138862,0.444039903125181,1,1,119
0,0.437741565518081,0.4485064888268,1,1,119
0,0.444399840198457,0.411170298113542,1,1,119
0,0.332179139368236,0.401438781158804,1,1,119
0,3.38171229494696,0.401438781158804,0,0,119
0,1.01696443263865,0.45253284933265,1,1,119
1,1.27548744250089,0.401438781158804,1,1,119
1,0.992899696342647,1.63354940986422,1,1,120
0,0.0237776208668947,1.63354940986422,0,0,120
1,0.45158442016691,1.63354940986422,0,0,120
1,0.625793169252574,1.63354940986422,1,1,120
0,0.175720973871648,1.63354940986422,1,1,120
1,1.06583331525326,1.65016019991466,0,1,120
0,0.912510205060244,1.63354940986422,0,0,120
1,0.178196528760946,1.65438525186479,0,1,120
0,2.07859540908578,1.63354940986422,0,0,120
0,0.987209944586527,1.75156996223008,0,1,120
1,2.06649764805081,1.63354940986422,0,0,120
1,3.70608678443317,1.6417728255604,0,0,120
0,4.38983654090367,1.63354940986422,0,0,120
0,6.66380566324959,1.6686856101779,0,0,120
0,0.442693516823675,1.63354940986422,0,0,120
0,0.90276099410825,1.63832959859284,1,1,120
1,2.02077873801582,1.23945690335996,0,1,121
1,5.7989889381979,1.12609484585303,0,1,121
1,3.18218744560183,1.11985444142818,0,0,121
1,0.83257766161114,1.19631904824848,1,1,121
1,1.23186300508678,1.11238676247427,0,1,121
0,0.189880810448629,1.11279333169914,1,1,121
1,5.77117601003418,1.11238676247427,0,1,121
1,6.47980053689251,1.17779207970731,0,0,121
0,0.606099212542176,1.11238676247427,0,0,121
0,1.50163494787159,1.12173991296053,1,1,121
1,0.724198317155242,1.11238676247427,0,0,121
0,1.60223863637986,1.18062238585554,0,0,121
0,3.79849284497981,0.895237513261929,0,0,122
0,2.88827346621041,0.895237513261929,1,1,122
0,0.648961032740772,0.895237513261929,1,1,122
0,0.958239598042946,0.926207863664741,0,0,122
0,3.35429276136642,0.928063339718242,0,0,122
1,2.1893653584859,0.947978958096065,1,1,122
0,0.72085521556437,0.905466093768613,0,0,122
0,0.765023677609861,0.895237513261929,0,0,122
1,0.227877511642873,0.94651004009356,1,1,122
0,1.35587638802826,0.895237513261929,0,0,122
0,0.527745552361012,0.903392414509961,0,1,122
0,0.182530930265784,0.618825621867652,0,1,123
0,1.9424626547003,0.618825621867652,1,1,123
0,0.813542533665895,0.618825621867652,0,0,123
0,3.15899893997197,0.618825621867652,1,1,123
0,2.07908213462565,0.642270466006091,1,1,123
1,0.293951292522252,0.618825621867652,0,1,123
0,0.274330182466887,0.723231845204957,1,1,123
1,3.43678270263557,0.618825621867652,0,0,123
1,0.231426765210927,0.618825621867652,0,1,123
0,8.1117557394774,2.5121538947758,1,1,124
0,0.595243165269494,2.53054683214493,1,1,124
0,4.40534853537507,2.5121538947758,1,1,124
0,1.46608132860603,2.57329895714409,1,1,124
1,1.28831874672323,2.52209032281064,1,1,124
0,3.88471871942223,2.5121538947758,0,1,124
0,3.52437208166281,2.60216832133193,1,1,124
0,2.92434014735704,2.5121538947758,0,1,124
0,3.63777005655651,2.5121538947758,0,1,124
0,1.70751360160989,2.58180608338715,1,1,124
0,4.4200489688827,2.58840935478444,0,1,124
0,0.0938411802053452,2.56921463406585,0,1,124
0,2.57186348169091,2.5121538947758,0,1,124
0,1.01005798298866,2.5121538947758,0,0,124
0,2.42953170918654,0.214388488270287,0,0,125
0,2.57227594583275,0.150976095239546,0,0,125
1,3.40688901494963,0.216972216552118,1,1,125
1,1.5417837909514,0.138938529025751,0,1,125
1,0.316103301194306,0.125617841864187,0,1,125
0,0.587353167124093,0.151940823519487,1,1,125
0,0.159666121937335,0.155423990764113,0,0,125
0,1.34373160544783,0.125617841864187,0,1,125
1,1.38293566554785,0.25403898548156,0,1,125
0,4.49368698497243,0.125617841864187,1,1,125
0,9.1834121841341,0.125617841864187,0,0,125
0,0.348586456850171,0.125617841864187,1,1,125
0,0.0201280257635189,0.125617841864187,0,1,125
1,2.91781881807332,0.207044937643526,0,0,125
1,3.69236093370204,0.206649203437332,1,1,125
0,0.465696566302236,0.163270840509446,0,0,125
1,0.695463980548084,0.166680754939591,0,0,125
1,2.23672220102491,0.125617841864187,1,1,125
0,1.26618972886354,0.142178011705663,0,0,125
0,1.87388600214365,0.430940897273348,0,0,126
0,4.20028890261664,0.496435400678975,0,0,126
1,1.25143868941814,0.41750701158812,0,1,126
1,0.584780771620419,0.491268933111109,1,1,126
1,2.86392055807595,0.41750701158812,0,0,126
1,0.261712665162476,0.41750701158812,1,1,126
1,0.74985686223954,0.41750701158812,0,0,126
0,1.38163311872631,0.43646360929507,0,0,126
1,3.25305210878194,0.41750701158812,0,0,126
0,0.394352145757606,0.41750701158812,0,0,126
0,6.0171886096671,0.41750701158812,0,0,126
0,1.79656778640094,2.20773227322263,1,1,127
0,0.268338548019528,2.1656219411934,0,1,127
0,6.93352995398355,2.16218503730111,1,1,127
0,2.10882253191414,2.21433833459543,1,1,127
0,1.68875477547144,2.13925272507331,1,1,127
0,0.903236106038094,2.18995612938052,0,1,127
0,0.553090673871338,2.18906131838827,1,1,127
0,1.25278672203422,2.15275147652882,1,1,127
0,0.835752822458744,2.1873349750333,0,0,127
0,2.12080354235115,2.20581902448346,0,0,127
0,2.712534353053,2.13925272507331,1,1,127
1,0.134699340909719,2.17607781887896,1,1,127
0,0.824508535675704,0.824263490731918,1,1,128
1,1.08721776399761,0.73283176126024,0,0,128
0,0.150117979098245,0.74573315829411,0,0,128
0,0.710376721939529,0.780108851052111,0,0,128
1,2.69434441803935,0.767668835847896,0,0,128
1,1.2937935590744,0.724332508829396,0,0,128
0,0.829402716830373,0.757097093020349,0,1,128
0,5.14742172856755,0.724332508829396,0,1,128
1,0.989681872539222,0.813242598593248,0,0,128
0,2.54014434098246,0.724332508829396,0,0,128
0,0.557475963113047,0.779001501714816,1,1,128
0,2.36779900818112,0.743339179868093,0,0,128
1,3.19120428877592,0.742759488253214,0,0,128
0,0.194013544358313,0.724332508829396,1,1,128
0,1.72635305664482,0.252698866803965,0,0,129
0,0.872716238722205,0.251120904190758,1,1,129
1,1.15256571024656,0.294568149294587,1,1,129
0,1.87448287933114,0.251120904190758,0,1,129
0,2.38026397480609,0.251120904190758,1,1,129
0,0.0602104142308235,0.251120904190758,0,0,129
0,1.06790946347729,0.254342132411842,1,1,129
0,3.40656916780357,0.266712150560183,1,1,129
0,1.93126351184891,0.251120904190758,0,0,129
0,0.596442455425858,0.261467061102514,1,1,129
1,1.20867626927793,0.251120904190758,0,0,129
0,3.59362698564846,0.279229894463905,0,0,129
1,1.03720821347088,0.290319240596456,0,1,129
0,2.51287683836165,1.15645178128492,1,1,130
0,1.29989101365209,1.15645178128492,1,1,130
0,0.0940039107420226,1.2767891936914,0,0,130
1,3.01850477961783,1.18497716005513,0,1,130
1,2.45700314073803,1.15645178128492,1,1,130
0,2.09058825663271,1.15645178128492,0,1,130
1,6.94417209508729,1.23530483570215,0,0,130
0,1.54812627836111,1.17229725382688,1,1,130
1,0.161394570022821,1.15645178128492,1,1,130
0,0.810486996546388,1.24667033563234,0,1,130
0,0.687385885044932,1.17811943655445,0,1,130
0,0.67070137988776,0.538515077907315,1,1,131
0,6.55667991902599,0.561013318591734,1,1,131
0,0.931155831553042,0.543642317252692,1,1,131
1,0.982522079721093,0.528340838075173,0,0,131
0,1.68609371027889,0.515970904134171,0,0,131
0,2.32553527161041,0.559055972857188,0,0,131
0,0.347657824866474,0.515970904134171,0,0,131
1,0.0823889011517167,0.515970904134171,1,1,131
0,1.29142921045423,0.548483779693984,1,1,131
0,2.63705164185705,0.535626967139142,0,0,131
0,2.34321941836135,0.597805318525658,0,0,131
1,3.87510214729195,0.52346680188354,0,0,131
0,2.15559633829074,0.543571900522272,1,1,131
0,3.94256244210486,0.515970904134171,0,0,131
0,4.73553026069827,0.515970904134171,1,1,131
0,3.37573153136258,0.53701233734451,0,0,131
0,1.32575342431664,0.220319117681385,1,1,132
0,10,0.256684384072757,0,0,132
0,0.279083906593662,0.254052224474208,1,1,132
1,0.553455866873264,0.240968995562834,0,1,132
1,2.82649532688742,0.176931892053174,0,0,132
0,2.28540451816263,0.176931892053174,1,1,132
1,2.62603335260394,0.176931892053174,0,0,132
1,0.115838185749942,0.176931892053174,0,1,132
0,1.92384783915224,0.290407519243075,1,1,132
0,0.154827883401541,1.14397598733765,1,1,133
0,3.1491882240582,1.18589070299057,1,1,133
0,5.26759591300912,1.16183594811326,0,0,133
0,2.59497718132081,1.14397598733765,0,1,133
1,1.06761433649808,1.14397598733765,0,0,133
0,5.86531099643479,1.18509740989157,0,0,133
0,0.297385541313032,1.14397598733765,1,1,133
0,0.531366733834147,1.14397598733765,0,0,133
1,2.47534598029199,1.15559083856952,1,1,133
0,4.21725271113072,1.14397598733765,0,0,133
0,1.65617714346258,0.341318500538615,1,1,134
0,0.747095646336675,0.341318500538615,1,1,134
0,1.69657157725635,0.371726128517003,1,1,134
0,2.39266263126376,0.394684412709996,1,1,134
0,0.579599962569773,0.341318500538615,1,1,134
0,3.99533263577108,0.376221256339875,0,0,134
0,0.760257503017783,0.341318500538615,0,1,134
0,1.78463775842431,0.341318500538615,1,1,134
0,6.32505531108073,0.341318500538615,1,1,134
1,0.913813285529613,0.341318500538615,1,1,134
0,0.895756544720019,0.341318500538615,0,1,134
0,1.8347345908181,1.13926381241742,0,0,135
1,0.887114740908146,1.22175575633917,0,1,135
0,2.78235796449666,1.13456557294371,0,0,135
1,8.1961419987948,1.13456557294371,0,0,135
1,0.837407635524869,1.14739184634186,1,1,135
0,1.27867200877517,1.13456557294371,1,1,135
1,2.91345869641852,1.17472068673564,1,1,135
1,1.80023615612628,1.13456557294371,0,1,135
0,10,1.13456557294371,0,0,135
1,3.95903975872283,1.13456557294371,0,1,135
0,0.608837868086994,1.13456557294371,0,1,135
1,2.07599375202301,1.13456557294371,0,0,135
1,0.179489048455804,1.19562882736883,0,0,135
0,0.455517787486315,1.13456557294371,1,1,135
1,0.643980011343956,1.13456557294371,0,1,135
0,1.30764103028923,1.1556755933138,1,1,135
0,0.60488074272871,1.13456557294371,1,1,135
0,0.458930300548673,1.21163140282737,0,0,136
0,2.43445897652748,1.26151581703724,1,1,136
0,2.93470286188607,1.22130883451315,0,1,136
1,2.75136155440452,1.21163140282737,0,0,136
0,0.23899635163376,1.23166253459899,0,0,136
0,3.37880915759091,1.21163140282737,0,1,136
0,0.554935521446168,1.21305890450264,0,0,136
1,1.46410196638646,1.21163140282737,0,1,136
0,1.41606311491671,1.21163140282737,0,0,136
0,0.0711847767233849,1.21163140282737,1,1,136
1,3.2377938775528,1.21163140282737,0,0,136
1,1.14749463927001,1.21163140282737,0,0,136
0,0.310131500475109,1.21163140282737,0,1,136
1,0.146692387048264,1.26511898705029,1,1,136
0,0.932455562986434,1.25838888231487,1,1,136
0,5.65886822309265,1.21163140282737,0,0,136
0,0.700762011110783,1.21163140282737,0,1,136
0,1.3261864380911,0.711646953041237,0,1,137
0,3.95917525125628,0.711646953041237,0,0,137
0,1.12096929550171,0.760810036922384,0,0,137
0,1.5522127035469,0.82507829323112,1,1,137
0,2.32063717759194,0.711646953041237,0,0,137
0,2.25625172062757,0.711646953041237,1,1,137
0,1.8454009441487,0.813020824250283,1,1,137
0,0.211607085686688,3.36695269000259,0,0,138
0,0.512468373402953,3.30066812200743,1,1,138
0,1.15535885281861,3.30066812200743,1,1,138
0,0.35912274569273,3.30066812200743,1,1,138
0,0.230649224482477,3.31936437153726,0,0,138
0,0.297843893058598,3.30066812200743,1,1,138
0,0.196109866723418,3.35982113773621,1,1,138
0,0.656992267817259,3.30066812200743,0,0,138
0,0.782245563343167,3.30066812200743,0,0,138
0,1.38251087535173,4.03031993211176,1,1,139
0,1.74785769163611,3.9456842884229,1,1,139
0,0.350387741165562,3.9631371490201,0,1,139
0,0.350882597267628,3.9456842884229,0,1,139
0,0.393389824777842,3.9456842884229,0,0,139
0,0.509990230202675,3.9526019741245,0,1,139
0,0.0270640263333917,4.00227184082355,0,0,139
0,3.38885650766974,3.9456842884229,1,1,139
0,0.10738639999181,4.04342097724722,1,1,139
0,0.918344645760953,3.9456842884229,0,1,139
1,4.28746214915365,3.97684269136127,1,1,139
1,4.22364200998969,3.96142005224327,1,1,139
0,1.14698226097971,3.94819818211963,1,1,139
0,0.266345171691066,3.98537439920702,0,0,139
0,4.31031164317209,3.96738272891774,0,1,139
1,0.0644915401935577,3.96495749262013,0,0,139
0,1.90003251319691,3.96701858371261,0,1,139
0,0.472647516056895,3.99778818668291,0,0,139
0,2.09202285847607,4.0412659385521,1,1,139
1,0.265399935655296,0.453924278351646,0,0,140
0,5.75357256796131,0.453924278351646,0,0,140
1,0.36150867305696,0.474521688340672,0,0,140
1,3.33654142542836,0.453924278351646,0,1,140
1,8.38008729123589,0.453924278351646,0,0,140
1,0.484374554827809,0.499650553824152,0,0,140
1,0.667795397341251,0.511313483037465,0,0,140
1,2.23451533718946,0.453924278351646,0,0,140
0,0.626568124261816,0.73126466265745,1,1,141
0,0.427915991283953,0.73126466265745,1,1,141
0,6.26803155209789,0.73126466265745,1,1,141
0,2.42083231351318,0.809646767621219,0,1,141
0,0.0825744066387415,0.73126466265745,0,1,141
0,0.0233104266226292,0.73126466265745,1,1,141
0,0.0496969353407621,0.787922669519653,0,0,141
0,0.011909870132287,0.772855307708491,1,1,141
0,0.0102860016137705,0.73126466265745,1,1,141
0,5.28066695828862,0.73207864847632,1,1,141
0,2.34545180193129,0.73126466265745,1,1,141
1,0.347975575774245,0.740717822953359,0,1,141
0,1.18991453759372,0.75591829745353,0,0,141
0,1.80952195442262,0.776775224426463,0,0,141
0,1.1804365105927,2.09488306738416,0,0,142
0,4.34468230207391,2.14150979203865,0,0,142
0,0.831651141867042,2.08370482654618,1,1,142
0,0.381860055964077,2.08370482654618,0,0,142
0,0.311732243746519,2.08370482654618,0,0,142
0,4.00283947942739,2.11783479010116,0,0,142
0,1.53196890084984,2.08370482654618,1,1,142
1,0.53019428540178,2.08370482654618,0,1,142
0,0.204510163515806,2.11454067435556,0,0,142
0,4.34922037835713,2.17652847414689,1,1,142
0,6.4370810814891,2.08370482654618,0,0,142
1,3.13809289021378,2.08969673618873,0,1,142
0,2.60318286336007,2.10352997047295,0,0,142
0,1.78129544659498,2.08370482654618,0,0,142
1,0.986642512715686,1.18871113708069,0,0,143
0,0.147059045171129,1.18609635218125,0,0,143
1,2.91056108457928,1.21766374181318,0,1,143
0,0.21228025986136,1.18609635218125,0,0,143
0,5.77239714843109,1.18989962306982,1,1,143
0,5.30495484520621,1.20788000214335,0,0,143
1,1.37801094166934,1.18609635218125,0,0,143
0,1.26508864294738,1.18609635218125,1,1,143
1,1.57877180903199,1.18609635218125,1,1,143
1,0.424598961137235,1.20173637161107,0,0,143
0,1.99224562881536,1.18609635218125,0,0,143
0,4.04440363479738,1.21811771393476,1,1,143
1,5.27611485470958,1.19429073733874,0,0,143
0,0.0445501497015357,1.18609635218125,0,1,143
1,0.173871707171202,1.21468381427986,0,1,143
0,0.300605150870979,1.2015002782358,0,1,143
1,1.42398466720226,1.98676074333019,1,1,144
1,1.00253848452121,2.08157308312979,0,1,144
0,1.06212374395248,2.05026735547956,0,1,144
0,0.413443993968774,2.01249995815915,1,1,144
0,7.68571017268014,1.98676074333019,1,1,144
0,1.48920664369109,1.98676074333019,0,1,144
0,7.10100848558259,1.98676074333019,1,1,144
0,3.10469410300451,1.98676074333019,0,0,144
0,1.99959903760793,2.02857880851714,0,1,144
0,6.00478059019814,2.01062734467349,1,1,144
0,0.538975275121629,1.98676074333019,0,1,144
0,6.31535318460236,2.00688951796713,0,0,144
0,1.31882108002901,2.00611527051564,1,1,144
0,9.07428107360258,1.98676074333019,0,0,144
0,4.47945951272674,2.01974716479872,1,1,144
0,5.6804177702771,1.98676074333019,1,1,144
0,0.767925363154571,1.98676074333019,0,1,144
0,3.32265832244542,1.98676074333019,0,0,144
0,6.82814975049267,2.04519226704784,1,1,144
0,0.919498694837888,1.98676074333019,1,1,144
0,3.23971655137594,1.98676074333019,1,1,144
0,0.0387391324789171,1.98676074333019,0,1,144
0,0.15797256940608,1.98676074333019,1,1,144
1,1.04056178499013,1.98676074333019,1,1,144
1,0.240986089222133,0.888152365325276,0,0,145
0,3.24073806015735,0.906883089293408,1,1,145
0,0.377814409323037,0.888152365325276,1,1,145
0,1.13102599885315,0.929244343009894,0,0,145
0,1.13446358963847,0.933618648656322,0,0,145
0,10,0.888152365325276,0,0,145
1,3.69972236065154,0.953240074172568,0,0,145
0,3.13542362013543,0.9018537525228,1,1,145
0,4.54902744640536,0.888152365325276,0,0,145
0,0.140995296649635,0.596824194891821,1,1,146
0,1.03301493185359,0.596824194891821,0,0,146
0,3.20434791444486,0.692511641638711,1,1,146
1,4.99901515592761,0.648126523022685,0,0,146
